pid	file	tag	change	evidence
043.0118	content/_original/043/1875-09-13.md	Censored_1887	+	local36/55-w117 run=14 nw=55
043.0118	content/_original/043/1875-09-13.md	Kernberger	+	strong m=0.50
043.0120	content/_original/043/1875-09-13.md	Censored_1887	+	local19/23-w117 run=8 nw=23
043.0121	content/_original/043/1875-09-13.md	Censored_1887	+	local5/9-w117 run=5 nw=9
043.0122	content/_original/043/1875-09-13.md	Censored_1887	+	bag9-w117 run=5 nw=9
043.0130	content/_original/043/1875-09-13.md	Kernberger	+	strong m=0.48
043.0141	content/_original/043/1875-09-13.md	Kernberger	+	strong m=0.86
043.0161	content/_original/043/1875-09-14.md	Censored_1887	+	run28 run=28 nw=118
043.0161	content/_original/043/1875-09-14.md	Kernberger	+	strong m=0.27
043.0165	content/_original/043/1875-09-14.md	Kernberger	+	strong m=0.69
043.0168	content/_original/043/1875-09-14.md	Censored_1887	+	run16 run=16 nw=16
043.0169	content/_original/043/1875-09-14.md	Censored_1887	+	run23 run=23 nw=52
043.0170	content/_original/043/1875-09-14.md	Censored_1887	+	local6/6-w37 run=6 nw=6
043.0171	content/_original/043/1875-09-14.md	Censored_1887	+	local13/13-w37 run=13 nw=13
043.0172	content/_original/043/1875-09-14.md	Censored_1887	+	run27 run=27 nw=27
043.0172	content/_original/043/1875-09-14.md	Kernberger	+	strong m=0.95
043.0173	content/_original/043/1875-09-14.md	Censored_1887	+	run52 run=52 nw=113
043.0174	content/_original/043/1875-09-14.md	Censored_1887	+	run67 run=67 nw=67
043.0175	content/_original/043/1875-09-14.md	Censored_1887	+	local13/15-w20 run=9 nw=15
043.0176	content/_original/043/1875-09-14.md	Censored_1887	+	run18 run=18 nw=18
043.0177	content/_original/043/1875-09-14.md	Censored_1887	+	run24 run=24 nw=32
043.0178	content/_original/043/1875-09-14.md	Kernberger	+	strong m=0.28
043.0179	content/_original/043/1875-09-14.md	Censored_1887	+	run48 run=48 nw=113
043.0179	content/_original/043/1875-09-14.md	Kernberger	+	strong m=0.48
043.0180	content/_original/043/1875-09-14.md	Censored_1887	+	local18/20-w21 run=10 nw=20
043.0181	content/_original/043/1875-09-14.md	Kernberger	+	strong m=0.74
043.0183	content/_original/043/1875-09-14.md	Kernberger	+	strong m=0.24
043.0192	content/_original/043/1875-09-14.md	Censored_1887	+	run25 run=25 nw=49
043.0193	content/_original/043/1875-09-14.md	Censored_1887	+	local41/45-w281 run=13 nw=45
043.0194	content/_original/043/1875-09-14.md	Censored_1887	+	local10/11-w281 run=10 nw=11
043.0199	content/_original/043/1875-09-15.md	Kernberger	+	strong m=0.69
043.0200	content/_original/043/1875-09-15.md	Kernberger	+	strong m=0.71
043.0209	content/_original/043/1875-09-15.md	Kernberger	+	strong m=0.69
043.0212	content/_original/043/1875-09-15.md	Kernberger	+	strong m=0.69
043.0213	content/_original/043/1875-09-15.md	Kernberger	+	strong m=0.51
043.0231	content/_original/043/1875-09-17.md	Kernberger	+	strong m=0.39
043.0232	content/_original/043/1875-09-17.md	Kernberger	+	strong m=0.41
043.0235	content/_original/043/1875-09-17.md	Kernberger	+	strong m=0.46
043.0243	content/_original/043/1875-09-17.md	Kernberger	+	strong m=0.73
043.0247	content/_original/043/1875-09-17.md	Kernberger	+	strong m=0.47
043.0248	content/_original/043/1875-09-17.md	Kernberger	+	strong m=0.40
043.0253	content/_original/043/1875-09-17.md	Kernberger	+	strong m=0.44
043.0261	content/_original/043/1875-09-20.md	Kernberger	+	strong m=0.79
043.0267	content/_original/043/1875-09-20.md	Kernberger	+	strong m=0.29
043.0306	content/_original/043/1875-09-20.md	Kernberger	-	llm-verified-NO
043.0325	content/_original/043/1875-09-20.md	Kernberger	+	strong m=0.71
044.0038	content/_original/044/1875-09-22.md	Kernberger	+	strong m=0.49
044.0046	content/_original/044/1875-09-22.md	Kernberger	+	strong m=0.51
044.0048	content/_original/044/1875-09-22.md	Kernberger	+	strong m=0.74
044.0053	content/_original/044/1875-09-22.md	Kernberger	+	strong m=0.32
044.0066	content/_original/044/1875-09-22.md	Censored_1887	+	local5/9-w281 run=5 nw=9
044.0073	content/_original/044/1875-09-23.md	Kernberger	+	strong m=0.66
044.0075	content/_original/044/1875-09-23.md	Kernberger	+	strong m=0.46
044.0079	content/_original/044/1875-09-23.md	Kernberger	+	strong m=0.79
044.0086	content/_original/044/1875-09-23.md	Kernberger	+	strong m=0.52
044.0127	content/_original/044/1875-09-24.md	Kernberger	+	llm-verified-YES
044.0179	content/_original/044/1875-09-24.md	Censored_1887	+	run15 run=15 nw=75
044.0180	content/_original/044/1875-09-24.md	Censored_1887	+	local13/13-w76 run=13 nw=13
044.0181	content/_original/044/1875-09-24.md	Censored_1887	+	local17/20-w76 run=10 nw=20
044.0182	content/_original/044/1875-09-24.md	Censored_1887	+	run26 run=26 nw=74
044.0183	content/_original/044/1875-09-24.md	Censored_1887	+	run20 run=20 nw=67
044.0187	content/_original/044/1875-09-24.md	Censored_1887	+	local17/47-w81 run=11 nw=47
044.0188	content/_original/044/1875-09-24.md	Censored_1887	+	run43 run=43 nw=85
044.0189	content/_original/044/1875-09-24.md	Censored_1887	+	local24/31-w66 run=12 nw=31
044.0195	content/_original/044/1875-09-24.md	Censored_1887	+	local25/102-w66 run=12 nw=102
044.0196	content/_original/044/1875-09-24.md	Censored_1887	+	run18 run=18 nw=18
045.0017	content/_original/045/1875-09-26.md	Kernberger	-	llm-verified-NO
045.0032	content/_original/045/1875-09-26.md	Kernberger	+	strong m=0.80
045.0043	content/_original/045/1875-09-26.md	Kernberger	+	strong m=0.31
045.0044	content/_original/045/1875-09-26.md	Kernberger	+	strong m=0.48
045.0098	content/_original/045/1875-09-28.md	Kernberger	-	llm-verified-NO
045.0107	content/_original/045/1875-09-28.md	Kernberger	+	strong m=0.69
045.0108	content/_original/045/1875-09-28.md	Kernberger	+	strong m=0.76
045.0109	content/_original/045/1875-09-28.md	Kernberger	+	strong m=0.51
045.0110	content/_original/045/1875-09-28.md	Kernberger	+	strong m=0.46
045.0179	content/_original/045/1875-09-30.md	Kernberger	-	llm-verified-NO
045.0213	content/_original/045/1875-09-30.md	Kernberger	+	strong m=0.62
045.0216	content/_original/045/1875-09-30.md	Kernberger	+	strong m=0.28
045.0244	content/_original/045/1875-09-30.md	Kernberger	+	strong m=0.68
045.0260	content/_original/045/1875-09-30.md	Kernberger	+	strong m=0.79
045.0291	content/_original/045/1875-10-01.md	Kernberger	+	strong m=0.67
046.0029	content/_original/046/1875-10-03.md	Kernberger	+	strong m=0.80
046.0065	content/_original/046/1875-10-04.md	Kernberger	-	llm-verified-NO
046.0176	content/_original/046/1875-10-08.md	Kernberger	+	strong m=0.38
046.0177	content/_original/046/1875-10-08.md	Censored_1887	+	local21/29-w45 run=10 nw=29
046.0177	content/_original/046/1875-10-08.md	Kernberger	+	strong m=0.69
046.0178	content/_original/046/1875-10-08.md	Censored_1887	+	local11/12-w45 run=11 nw=12
046.0179	content/_original/046/1875-10-08.md	Censored_1887	+	bag3-w45 run=0 nw=3
046.0180	content/_original/046/1875-10-08.md	Censored_1887	+	run16 run=16 nw=34
046.0181	content/_original/046/1875-10-08.md	Censored_1887	+	run37 run=37 nw=53
046.0181	content/_original/046/1875-10-08.md	Kernberger	+	strong m=0.40
046.0182	content/_original/046/1875-10-08.md	Censored_1887	+	run29 run=29 nw=88
046.0183	content/_original/046/1875-10-08.md	Censored_1887	+	run22 run=22 nw=47
046.0184	content/_original/046/1875-10-08.md	Censored_1887	+	run54 run=54 nw=88
046.0185	content/_original/046/1875-10-08.md	Censored_1887	+	run15 run=15 nw=15
046.0186	content/_original/046/1875-10-08.md	Censored_1887	+	run19 run=19 nw=39
046.0187	content/_original/046/1875-10-08.md	Censored_1887	+	run31 run=31 nw=33
046.0188	content/_original/046/1875-10-08.md	Censored_1887	+	run20 run=20 nw=48
046.0189	content/_original/046/1875-10-08.md	Censored_1887	+	local38/49-w73 run=13 nw=49
046.0190	content/_original/046/1875-10-08.md	Censored_1887	+	run20 run=20 nw=32
046.0191	content/_original/046/1875-10-08.md	Censored_1887	+	local19/23-w32 run=11 nw=23
046.0193	content/_original/046/1875-10-08.md	Censored_1887	+	run31 run=31 nw=93
046.0194	content/_original/046/1875-10-08.md	Censored_1887	+	local6/10-w69 run=6 nw=10
046.0195	content/_original/046/1875-10-08.md	Censored_1887	+	run23 run=23 nw=39
046.0196	content/_original/046/1875-10-08.md	Censored_1887	+	local9/10-w11 run=9 nw=10
046.0197	content/_original/046/1875-10-08.md	Censored_1887	+	run18 run=18 nw=48
046.0198	content/_original/046/1875-10-08.md	Censored_1887	+	run16 run=16 nw=25
046.0199	content/_original/046/1875-10-08.md	Censored_1887	+	shortseq4-w22 run=4 nw=4
046.0200	content/_original/046/1875-10-08.md	Censored_1887	+	local6/9-w22 run=0 nw=9
046.0201	content/_original/046/1875-10-08.md	Censored_1887	+	local7/11-w22 run=7 nw=11
046.0202	content/_original/046/1875-10-08.md	Censored_1887	+	run39 run=39 nw=39
046.0209	content/_original/046/1875-10-08.md	Censored_1887	+	run29 run=29 nw=78
046.0211	content/_original/046/1875-10-08.md	Censored_1887	+	local10/12-w17 run=5 nw=12
046.0213	content/_original/046/1875-10-08.md	Censored_1887	+	run25 run=25 nw=27
046.0214	content/_original/046/1875-10-08.md	Censored_1887	+	run22 run=22 nw=34
046.0215	content/_original/046/1875-10-08.md	Censored_1887	+	run57 run=57 nw=57
046.0216	content/_original/046/1875-10-08.md	Censored_1887	+	run24 run=24 nw=46
046.0220	content/_original/046/1875-10-09.md	Censored_1887	+	bag3-w61 run=0 nw=3
046.0232	content/_original/046/1875-10-09.md	Censored_1887	+	run15 run=15 nw=29
046.0254	content/_original/046/1875-10-10.md	Kernberger	+	strong m=0.44
046.0268	content/_original/046/1875-10-11.md	Kernberger	+	strong m=0.46
047.0056	content/_original/047/1875-10-15.md	Censored_1887	+	bag3-w90 run=0 nw=3
047.0216	content/_original/047/1875-10-19.md	Kernberger	+	strong m=0.61
047.0408	content/_original/047/1875-10-23.md	Kernberger	+	strong m=0.69
047.0409	content/_original/047/1875-10-23.md	Kernberger	+	strong m=0.81
047.0410	content/_original/047/1875-10-23.md	Kernberger	+	strong m=0.80
047.0438	content/_original/047/1875-10-23.md	Kernberger	+	strong m=0.34
047.0439	content/_original/047/1875-10-23.md	Kernberger	+	strong m=0.27
048.0003	content/_original/048/1875-10-24.md	Kernberger	+	strong m=0.98
048.0036	content/_original/048/1875-10-26.md	Kernberger	+	strong m=0.52
048.0077	content/_original/048/1875-10-26.md	Kernberger	+	strong m=0.46
048.0079	content/_original/048/1875-10-26.md	Kernberger	+	strong m=0.40
048.0107	content/_original/048/1875-10-27.md	Kernberger	+	strong m=0.27
048.0109	content/_original/048/1875-10-27.md	Kernberger	+	strong m=0.61
048.0130	content/_original/048/1875-10-28.md	Kernberger	-	llm-verified-NO
048.0148	content/_original/048/1875-10-29.md	Kernberger	+	strong m=0.36
048.0150	content/_original/048/1875-10-29.md	Kernberger	+	strong m=0.50
048.0191	content/_original/048/1875-10-29.md	Kernberger	+	strong m=0.79
048.0226	content/_original/048/1875-10-30.md	Kernberger	+	strong m=0.44
048.0256	content/_original/048/1875-10-30.md	Kernberger	+	strong m=0.77
048.0330	content/_original/048/1875-10-30.md	Kernberger	+	strong m=0.62
048.0332	content/_original/048/1875-10-30.md	Kernberger	+	strong m=0.51
048.0344	content/_original/048/1875-10-30.md	Kernberger	+	strong m=0.77
048.0359	content/_original/048/1875-11-01.md	Kernberger	+	strong m=0.72
048.0361	content/_original/048/1875-11-01.md	Kernberger	+	strong m=0.57
048.0363	content/_original/048/1875-11-01.md	Kernberger	+	strong m=0.78
048.0365	content/_original/048/1875-11-01.md	Kernberger	+	strong m=0.82
048.0384	content/_original/048/1875-11-01.md	Kernberger	+	strong m=0.68
048.0390	content/_original/048/1875-11-01.md	Kernberger	+	strong m=0.35
048.0412	content/_original/048/1875-11-01.md	Kernberger	+	strong m=0.48
048.0413	content/_original/048/1875-11-01.md	Kernberger	+	strong m=0.85
048.0539	content/_original/048/1875-11-05.md	Kernberger	+	strong m=0.46
048.0590	content/_original/048/1875-11-05.md	Kernberger	+	strong m=0.45
048.0692	content/_original/048/1875-11-07.md	Censored_1887	+	shortseq1-w85 run=0 nw=1
049.0135	content/_original/049/1875-11-11.md	Censored_1887	+	local8/14-w85 run=6 nw=14
049.0185	content/_original/049/1875-11-12.md	Censored_1887	+	shortseq1-w85 run=0 nw=1
049.0234	content/_original/049/1875-11-14.md	Kernberger	+	strong m=0.65
049.0260	content/_original/049/1875-11-14.md	Kernberger	+	strong m=0.71
049.0279	content/_original/049/1875-11-15.md	Kernberger	+	strong m=0.52
049.0281	content/_original/049/1875-11-15.md	Kernberger	+	strong m=0.98
049.0284	content/_original/049/1875-11-15.md	Kernberger	+	strong m=0.46
049.0293	content/_original/049/1875-11-15.md	Kernberger	+	strong m=0.68
049.0294	content/_original/049/1875-11-15.md	Kernberger	+	strong m=0.46
049.0297	content/_original/049/1875-11-15.md	Kernberger	+	strong m=0.31
049.0305	content/_original/049/1875-11-15.md	Kernberger	+	strong m=0.41
049.0310	content/_original/049/1875-11-15.md	Censored_1887	+	local8/16-w85 run=5 nw=16
049.0326	content/_original/049/1875-11-16.md	Censored_1887	+	shortseq1-w85 run=0 nw=1
049.0350	content/_original/049/1875-11-17.md	Kernberger	+	strong m=0.50
049.0352	content/_original/049/1875-11-17.md	Kernberger	+	strong m=0.47
050.0141	content/_original/050/1875-11-23.md	Kernberger	+	strong m=0.31
050.0143	content/_original/050/1875-11-23.md	Kernberger	+	strong m=0.71
050.0251	content/_original/050/1875-11-28.md	Kernberger	-	llm-verified-NO
050.0317	content/_original/050/1875-11-30.md	Kernberger	+	strong m=0.75
050.0336	content/_original/050/1875-12-01.md	Kernberger	+	strong m=0.48
050.0354	content/_original/050/1875-12-01.md	Kernberger	+	strong m=0.27
050.0405	content/_original/050/1875-12-02.md	Kernberger	+	strong m=0.99
050.0433	content/_original/050/1875-12-03.md	Kernberger	+	strong m=0.31
050.0450	content/_original/050/1875-12-04.md	Kernberger	+	strong m=0.52
050.0454	content/_original/050/1875-12-04.md	Kernberger	+	strong m=0.69
050.0482	content/_original/050/1875-12-04.md	Censored_1887	+	local16/50-w85 run=5 nw=50
050.0521	content/_original/050/1875-12-07.md	Kernberger	+	strong m=0.38
050.0539	content/_original/050/1875-12-08.md	Kernberger	+	strong m=0.42
050.0622	content/_original/050/1875-12-11.md	Kernberger	+	strong m=0.40
050.0666	content/_original/050/1875-12-12.md	Kernberger	+	strong m=0.59
050.0684	content/_original/050/1875-12-13.md	Kernberger	+	strong m=0.51
050.0723	content/_original/050/1875-12-16.md	Kernberger	+	strong m=0.71
050.0788	content/_original/050/1875-12-19.md	Kernberger	+	strong m=0.40
050.0802	content/_original/050/1875-12-19.md	Kernberger	+	strong m=0.47
050.0828	content/_original/050/1875-12-20.md	Kernberger	+	strong m=0.79
050.0831	content/_original/050/1875-12-20.md	Kernberger	+	strong m=0.35
050.0917	content/_original/050/1875-12-24.md	Kernberger	+	strong m=0.73
050.0938	content/_original/050/1875-12-25.md	Kernberger	+	strong m=0.57
051.0013	content/_original/051/1875-12-27.md	Censored_1887	+	bag3-w85 run=0 nw=3
051.0017	content/_original/051/1875-12-27.md	Kernberger	+	strong m=0.54
051.0024	content/_original/051/1875-12-27.md	Kernberger	+	strong m=0.47
051.0034	content/_original/051/1875-12-27.md	Kernberger	+	strong m=0.67
051.0046	content/_original/051/1875-12-27.md	Kernberger	+	strong m=0.67
051.0047	content/_original/051/1875-12-27.md	Kernberger	+	strong m=0.99
051.0049	content/_original/051/1875-12-27.md	Kernberger	+	strong m=0.62
051.0050	content/_original/051/1875-12-27.md	Kernberger	+	strong m=0.79
051.0053	content/_original/051/1875-12-27.md	Kernberger	+	strong m=0.66
051.0120	content/_original/051/1875-12-30.md	Kernberger	+	strong m=0.58
051.0122	content/_original/051/1875-12-30.md	Kernberger	+	strong m=0.39
051.0153	content/_original/051/1875-12-31.md	Kernberger	+	strong m=0.46
051.0195	content/_original/051/1876-01-01.md	Kernberger	+	strong m=0.80
051.0208	content/_original/051/1876-01-01.md	Kernberger	+	strong m=0.46
051.0211	content/_original/051/1876-01-01.md	Kernberger	+	strong m=0.63
051.0213	content/_original/051/1876-01-01.md	Censored_1887	+	local6/12-w741 run=6 nw=12
051.0214	content/_original/051/1876-01-01.md	Kernberger	+	strong m=0.85
051.0224	content/_original/051/1876-01-01.md	Censored_1887	+	local10/40-w741 run=10 nw=40
051.0233	content/_original/051/1876-01-01.md	Kernberger	+	strong m=0.78
051.0235	content/_original/051/1876-01-01.md	Kernberger	+	strong m=0.72
051.0238	content/_original/051/1876-01-02-03.md	Kernberger	+	strong m=0.53
051.0239	content/_original/051/1876-01-02-03.md	Kernberger	+	strong m=0.75
051.0240	content/_original/051/1876-01-02-03.md	Kernberger	+	strong m=0.56
051.0242	content/_original/051/1876-01-02-03.md	Kernberger	+	strong m=0.52
051.0243	content/_original/051/1876-01-02-03.md	Kernberger	+	strong m=0.27
051.0244	content/_original/051/1876-01-02-03.md	Kernberger	+	strong m=0.60
051.0245	content/_original/051/1876-01-02-03.md	Kernberger	+	strong m=0.70
051.0255	content/_original/051/1876-01-02-03.md	Kernberger	+	strong m=0.29
051.0263	content/_original/051/1876-01-02-03.md	Kernberger	+	strong m=0.44
051.0265	content/_original/051/1876-01-02-03.md	Kernberger	+	strong m=0.78
051.0274	content/_original/051/1876-01-02-03.md	Kernberger	+	strong m=0.66
051.0279	content/_original/051/1876-01-02-03.md	Kernberger	+	strong m=0.98
051.0294	content/_original/051/1876-01-04.md	Censored_1887	+	local30/46-w741 run=12 nw=46
051.0298	content/_original/051/1876-01-04.md	Censored_1887	+	local12/12-w741 run=12 nw=12
051.0299	content/_original/051/1876-01-04.md	Censored_1887	+	local13/13-w741 run=13 nw=13
051.0300	content/_original/051/1876-01-04.md	Censored_1887	+	local6/6-w741 run=6 nw=6
051.0301	content/_original/051/1876-01-04.md	Censored_1887	+	run21 run=21 nw=25
051.0302	content/_original/051/1876-01-04.md	Censored_1887	+	run37 run=37 nw=53
051.0303	content/_original/051/1876-01-04.md	Censored_1887	+	local24/24-w54 run=13 nw=24
051.0304	content/_original/051/1876-01-04.md	Censored_1887	+	run18 run=18 nw=30
051.0305	content/_original/051/1876-01-04.md	Censored_1887	+	local8/8-w8 run=8 nw=8
051.0306	content/_original/051/1876-01-04.md	Censored_1887	+	run50 run=50 nw=50
051.0307	content/_original/051/1876-01-04.md	Censored_1887	+	local12/12-w15 run=12 nw=12
051.0313	content/_original/051/1876-01-05.md	Censored_1887	+	bag3-w15 run=0 nw=3
051.0329	content/_original/051/1876-01-05.md	Kernberger	+	strong m=0.58
051.0331	content/_original/051/1876-01-05.md	Kernberger	+	strong m=0.49
